	COD	UF	Renda(Total)	Renda(Beneficios)	Total(%)	Beneficio(>Sal)	Beneficio(>Sal)(%)	Beneficio(<=Sal)	Beneficio(<=Sal)(%)
4771	sc	4203709	2317222.65451413	233227.00502525	0.10064937202771845	125206.13230318	0.05403284490563248	108020.87272207	0.04661652712208597
4772	sc	4202081	591306.84746283	82660.04773288	0.1397921368364943	30451.68137859	0.05149894933443032	52208.36635429	0.088293187502064
4773	sc	4217600	3896549.86473855	775766.80740867	0.1990906915958901	667382.32431252	0.17127519151029777	108384.48309615	0.02781550008559235
4774	sc	4217709	6194527.34784735	780867.77096716	0.12605768400369047	537387.77904703	0.0867520230149241	243479.99192013	0.039305660988766374
4775	sc	4212809	3568462.9475425	521026.25143534	0.14600859224113732	438591.29141348	0.12290762097320514	82434.96002186	0.023100971267932213
4776	sc	4214508	1442750.76910395	164938.63587959	0.1143223343987739	69246.91534877	0.04799645013655215	95691.72053082	0.06632588426222176
4777	sc	4217550	727473.30332672	85414.92415193	0.11741313909572951	32460.43584871	0.044620793230856874	52954.48830322	0.07279234586487263
4778	sc	4210902	899491.05187982	99837.39889009	0.11099320963943193	44575.57245028	0.049556437895766525	55261.82643981	0.06143677174366541
4779	sc	4205001	2750075.65637364	311087.41239282	0.11311958333649348	132108.46810782	0.04803812135191347	178978.944285	0.06508146198458002
4780	sc	4205308	3508355.1720469	260796.38509084	0.0743357990572779	157305.28895923	0.04483733295094307	103491.09613161	0.029498466106334838
4781	sc	4201505	1908955.07749188	301968.69756809	0.15818533454691758	194360.76294834	0.10181526283148837	107607.93461975	0.05637007171542921
4782	sc	4215554	475174.13427669	63760.64454687	0.13418374433180466	22779.55607347	0.047939385648894876	40981.0884734	0.0862443586829098
4783	sc	4201000	1609546.00740587	337903.53230651	0.20993716908478705	134141.88594697	0.08334144245007855	203761.64635954	0.1265957266347085
4784	sc	4202099	308678.18084214	52715.18585399	0.17077716899254658	14138.9247434	0.04580474300070706	38576.26111059	0.12497242599183954
4785	sc	4213351	697355.3211131	82882.30030797	0.11885232362703632	54309.20653527	0.07787881570701015	28573.0937727	0.04097350792002617
4786	sc	4202107	4233878.6771166	828678.45356467	0.19572560216322146	692455.49878462	0.16355109619159028	136222.95478005	0.03217450597163119
4787	sc	4208500	5507308.81302863	558805.16527821	0.101466103363633	302559.47004452	0.054937807251475644	256245.69523369	0.046528296112157363
4788	sc	4208104	2992840.12556029	605973.64926069	0.20247444695938963	343661.78983085	0.11482798125292877	262311.85942984	0.08764646570646087
4789	sc	4211405	1083638.37010651	95283.75103115	0.08792947320773131	47023.36289329	0.04339396258981501	48260.38813786	0.044535510617916316
4790	sc	4213153	675313.30752073	56351.23890302	0.0834445853138918	14668.59086818	0.02172116365073958	41682.64803484	0.06172342166315222
4791	sc	4213500	3438533.46984832	474596.1881194	0.13802284964826453	400940.47453492	0.1166021730050533	73655.71358448	0.02142067664321124
4792	sc	4211009	2020919.60400196	275791.32934353	0.136468233965067	139452.7952637	0.06900462293875831	136338.53407983	0.06746361102630867
4793	sc	4205803	2663161.24151572	251005.19482691	0.0942508440397894	148020.5099043	0.05558075402901822	102984.68492261	0.03867009001077118
4794	sc	4206900	4837133.82711876	809407.82603547	0.16733211338864154	620584.09587037	0.12829582931759015	188823.7301651	0.039036284071051405
4795	sc	4216057	603923.4520955	76050.32129605	0.12592708733560484	43174.32561525	0.07148973179538445	32875.9956808	0.05443735554022041
4796	sc	4214102	412126.70633662	75621.34235967	0.18349051686522694	32724.28901993	0.0794034662563246	42897.05333974	0.10408705060890235
4797	sc	4216800	1630806.92847141	336494.58761074	0.20633625092955885	124573.19252184	0.07638745601762012	211921.3950889	0.12994879491193873
4798	sc	4201604	881013.11731438	128627.11376195	0.1459990904040658	79310.5863377	0.0900220266634224	49316.52742425	0.055977063740643415
4799	sc	4205407	238867092.879706	50146385.4784775	0.20993425621724854	48653933.5490391	0.2036862129583556	1492451.92943846	0.006248043258893187
4800	sc	4218756	934556.57101292	110878.2127304	0.11864259068899868	46587.9276696	0.049850302394327646	64290.2850608	0.06879228829467104
4801	sc	4215505	2738759.81893017	420357.31690212	0.15348454946528403	291438.23792489	0.10641248491761986	128919.07897723	0.047072064547664175
4802	sc	4219101	1153948.72457536	77023.96758811	0.06674817168887114	34969.49452369	0.030304201373036202	42054.47306442	0.036443970315834934
4803	sc	4215653	1563041.66016607	223115.67861019	0.14274455012701606	107874.34742995	0.06901565721446513	115241.33118024	0.07372889291255093
4804	sc	4217253	835966.88625598	196624.40134248	0.2352059687711984	121249.47162932	0.14504099818158636	75374.92971316	0.09016497058961205
4805	sc	4215679	1473246.27296044	165963.25854827	0.11265140227694063	66436.05420444	0.04509500918060287	99527.20434383	0.06755639309633776
4806	sc	4204004	2311011.07223535	257887.77603102	0.11159088726544929	183770.89630534	0.0795196953027082	74116.87972568	0.03207119196274108
4807	sc	4210050	541730.54050417	34252.28185909	0.06322752604498276	7441.19991631	0.01373598008593854	26811.08194278	0.04949154595904423
4808	sc	4207759	922856.02518642	125012.63364588	0.1354627701765582	57003.36904458	0.06176843135749711	68009.2646013	0.07369433881906108
4809	sc	4205605	1094526.48181649	154575.93964262	0.14122631312317252	90012.74450448	0.08223898279290028	64563.19513814	0.05898733033027224
4810	sc	4205175	231333.67245197	34574.93665186	0.1494591612426787	2495.329651	0.010786711785410685	32079.60700086	0.138672449457268
4811	sc	4216701	3408146.1661167	362641.8253676	0.10640442272486227	181947.33879731	0.05338601395861607	180694.48657029	0.053018408766246194
4812	sc	4200309	1112306.71854332	111018.9778067	0.09980968015017545	53381.67900862	0.04799186961536005	57637.29879808	0.051817810534815406
4813	sc	4217956	218193.37492828	46385.84551197	0.21259053134503736	15542.89266515	0.07123448487039964	30842.95284682	0.1413560464746377
4814	sc	4215307	1580654.60260699	210024.05581697	0.1328715681911628	143420.39640299	0.09073481086028869	66603.65941398	0.04213675733087412
4815	sc	4216107	3013914.22906388	229340.36282471	0.07609385848247678	94780.01269447	0.03144748174333701	134560.35013024	0.04464637673913977
4816	sc	4211256	489223.23991156	51931.87985311	0.10615170256935882	12725.8172785	0.026012290995825395	39206.06257461	0.08013941157353344
4817	sc	4211108	1450423.8935167	305861.90687105	0.21087759808579598	208649.06532578	0.14385385283462832	97212.84154527	0.06702374525116764
4818	sc	4203402	1221961.49702915	192022.03978428	0.15714246336822127	63024.32009493	0.051576355104604864	128997.71968935	0.10556610826361638
4819	sc	4211801	2563402.83102983	251187.57492465	0.0979898952611116	147883.94687368	0.05769048277685977	103303.62805097	0.040299412484251826
4820	sc	4205357	321556.53388798	38330.17503266	0.11920197848012944	17023.14358608	0.05293981552870675	21307.03144658	0.06626216295142269
4821	sc	4214706	2443497.78497025	412625.37227879	0.1688666856245232	290863.19572765	0.11903558804788986	121762.17655114	0.04983109757663336
4822	sc	4204194	404269.79423858	41353.87683741	0.1022927693999443	15934.4992028	0.03941550773738057	25419.37763461	0.06287726166256374
4823	sc	4207304	8956679.35393515	2266835.32332587	0.2530888104562912	1909902.50806374	0.21323778965299425	356932.81526213	0.03985102080329695
4824	sc	4204350	959083.97571499	78593.25715741	0.08194616858113941	31256.17415752	0.032589611492798376	47337.08299989	0.049356557088341045
4825	sc	4208906	44985936.5649381	4644634.94222061	0.1032463764651423	3985408.8945815	0.08859232904551143	659226.04763911	0.014654047419630889
4826	sc	4210001	4593661.82201731	245917.2594246	0.05353403645125214	174107.93808091	0.037901775277930747	71809.32134369	0.01563226117332139
4827	sc	4218251	727731.03622756	91799.78973326	0.12614521734449483	27339.7080687	0.03756842391994799	64460.08166456	0.08857679342454684
4828	sc	4202503	902596.11785796	114981.92240379	0.12739022485124904	47716.79964488	0.05286616981925586	67265.12275891	0.07452405503199316
4829	sc	4212239	851710.10023134	107788.17802834	0.12655500738932504	26407.45222397	0.031005212004410015	81380.72580437	0.09554979538491501
4830	sc	4218855	981147.74585021	71098.60186007	0.07246472527790376	16788.24465498	0.017110822224263696	54310.35720509	0.05535390305364006
4831	sc	4204152	372949.5822831	72743.85554701	0.19505010597328223	23431.75726877	0.06282821695449262	49312.09827824	0.13222188901878965
4832	sc	4205555	471087.89041644	48050.82765862	0.10199970883595255	7535.47985054	0.015995910750069724	40515.34780808	0.08600379808588282
4833	sc	4216909	5366594.32212917	504794.15419371	0.09406229051303348	247582.47316403	0.046134001995105686	257211.68102968	0.0479282885179278
4834	sc	4219358	1271418.7936684	154170.18556336	0.12125838184170279	70054.43044168	0.05509941397008401	84115.75512168	0.06615896787161879
4835	sc	4206009	2688245.47216298	424195.5052094	0.15779641762702926	318354.03075337	0.11842446459966331	105841.47445603	0.03937195302736593
4836	sc	4202206	2233842.39544432	337799.14983974	0.15121888210584813	204896.93808907	0.0917239902452094	132902.21175067	0.05949489186063872
4837	sc	4211058	1282642.46256345	125514.06737331	0.09785584918377131	55759.78752297	0.043472588153311405	69754.27985034	0.05438326103045991
4838	sc	4209003	10890776.1548839	1454499.77326303	0.13355336227443887	1216436.18565188	0.11169416838178028	238063.58761115	0.021859193892658592
4839	sc	4217501	4993627.65229029	397053.70555882	0.07951207683190281	198390.80363288	0.039728793864294135	198662.90192594	0.03978328296760868
4840	sc	4215752	531651.47427799	42255.59677357	0.07947988262602915	13966.50528822	0.02627003961041814	28289.09148535	0.053209843015611
4841	sc	4219606	874774.92008074	109515.6480511	0.12519294453594065	44796.32436981	0.05120897197838661	64719.32368129	0.07398397255755404
4842	sc	4218954	618976.15470335	80091.33407693	0.12939324636070107	40782.79694913	0.06588750897629575	39308.5371278	0.06350573738440535
4843	sc	4215109	3139438.61242707	514576.24850482	0.16390709041671817	369329.37999864	0.11764185435469146	145246.86850618	0.046265236062026725
4844	sc	4205431	753971.85832739	51661.94302014	0.06851972318270177	11723.07978714	0.015548431493380218	39938.863233	0.05297129168932154
4845	sc	4202156	397391.15201588	59573.75113165	0.14991212267672582	16570.86181624	0.04169912121137972	43002.88931541	0.10821300146534611
4846	sc	4207106	2630297.9855362	356918.35177569	0.13569502533110533	254327.70880868	0.09669159547975473	102590.64296701	0.039003429851350614
4847	sc	4215695	228548.50334096	35658.83576967	0.15602305527449628	12239.67634112	0.05355395534076303	23419.15942855	0.10246909993373327
4848	sc	4203501	1747976.72495852	186745.90356044	0.10683546347842335	48314.19921755	0.027640070103734656	138431.70434289	0.07919539337468869
4849	sc	4202131	675481.75439568	119482.66357592	0.1768851087366752	44307.39470465	0.0655937698040262	75175.26887127	0.11129133893264902
4850	sc	4202305	14394241.3302141	1702427.90034491	0.1182714574036941	1328013.17036677	0.0922600323213434	374414.72997814	0.02601142508235069
4851	sc	4212205	2764649.7472021	438426.69813377	0.15858308944106558	217257.66854407	0.07858415655145488	221169.0295897	0.0799989328896107
4852	sc	4214904	1086925.90856543	152014.59915413	0.13985737018152894	86864.07746513	0.07991720206557301	65150.521689	0.059940168115955914
4853	sc	4200051	420463.89889487	58716.16132525	0.1396461419864515	22632.79372745	0.053828149781555805	36083.3675978	0.0858179922048957
4854	sc	4209409	11782075.5485591	3394569.20816464	0.28811300642014487	2768444.31210637	0.23497085048354996	626124.89605827	0.05314215593659494
4855	sc	4200101	3965662.89045361	284533.58904677	0.07174931326909227	111006.58895596	0.027991937797633266	173527.00009081	0.043757375471459005
4856	sc	4211603	3757746.63052761	454452.95196745	0.12093762476573416	340473.378588	0.09060573052531633	113979.57337945	0.03033189424041785
4857	sc	4215802	21263259.4392729	2553945.86939088	0.12011074203768511	2166642.45841792	0.10189606464642792	387303.41097296	0.018214677391257185
4858	sc	4218202	11596819.2855737	1827472.22358672	0.1575839183645875	1589374.34900076	0.1370526098460396	238097.87458596	0.02053130851854791
4859	sc	4215703	4620531.07477087	623532.17423461	0.13494816161701298	455832.75075314	0.09865375719299639	167699.42348147	0.036294404424016595
4860	sc	4214201	2813782.60186074	266620.30027465	0.0947551172213288	118896.10893875	0.04225490230130949	147724.1913359	0.05250021492001931
4861	sc	4217303	1964646.51057909	216524.81438725	0.11021057132737234	100971.1149586	0.051394036746507755	115553.69942865	0.05881653458086459
4862	sc	4216305	4418043.1189599	501227.00546845	0.11345000308336722	354304.99680074	0.08019500653586895	146922.00866771	0.03325499654749828
4863	sc	4207809	2321310.40129872	192187.5610547	0.08279270232329786	89415.32543911	0.0385193317486038	102772.23561559	0.04427337057469406
4864	sc	4216503	5262942.18156859	853924.38443727	0.1622522830343469	561477.10950359	0.10668502334491635	292447.27493368	0.055567259689430555
4865	sc	4210100	12353915.7111942	2902310.36985413	0.23493040083026243	2432405.20850687	0.19689345996612273	469905.16134726	0.03803694086413969
4866	sc	4204459	417262.12611099	43710.39506425	0.10475524215831468	12524.97321837	0.030017038294624442	31185.42184588	0.07473820386369025
4867	sc	4205506	8206174.24779429	762537.31908297	0.09292238941769118	530401.77496913	0.06463447630443564	232135.54411384	0.028287913113255538
4868	sc	4212502	4598797.22890742	878865.38328127	0.19110766131562412	715295.80687958	0.1555397577399862	163569.57640169	0.03556790357563792
4869	sc	4202909	31614977.9949964	4480565.26376212	0.14172286517078217	3950652.28053952	0.12496141168166484	529912.9832226	0.01676145348911733
4870	sc	4200606	1096899.18887098	206137.10038782	0.18792711534411244	122867.49977813	0.1120134840327446	83269.60060969	0.07591363131136783
4871	se	2803500	9136489.49514062	1768140.07512589	0.19352510349476154	596961.77928309	0.06533820014794448	1171178.2958428	0.12818690334681707
4872	se	2807204	640257.75101428	142756.18699057	0.22296674544653192	61904.46075249	0.09668678068234633	80851.72623808	0.1262799647641856
4873	se	2804102	1001080.65810926	224242.90709002	0.22400083876712526	32591.38660944	0.032556204483058654	191651.52048058	0.19144463428406658
4874	se	2804805	15014320.2987875	1815830.52141441	0.12093990838606591	1110330.45949273	0.07395143019443884	705500.06192168	0.04698847819162706
4875	se	2805000	229098.13833947	46294.26600257	0.20207176862333426	6551.1913333	0.028595567736969835	39743.07466927	0.1734762008863644
4876	se	2804904	600401.73381825	224649.86815855	0.37416592175690594	53536.00477569	0.08916697231240191	171113.86338286	0.28499894944450405
4877	se	2805406	1209814.48656662	237361.01454125	0.19619620791189743	23984.42919828	0.019824881801792895	213376.58534297	0.17637132611010453
4878	se	2800209	1650655.43481976	429765.32163855	0.2603604074919957	138554.71407563	0.08393921054199856	291210.60756292	0.1764211969499971
4879	se	2800670	2291214.62335143	398124.3279162	0.17376125477667007	162398.32754659	0.07087870594551504	235726.00036961	0.10288254883115504
4880	se	2804458	570524.69804843	128417.68003117	0.22508697777754932	23485.53052929	0.0411647920057203	104932.14950188	0.18392218577182903
4881	se	2803708	513784.45888035	154492.81582751	0.300695774574778	51418.46591149	0.10007789263136183	103074.34991602	0.20061788194341615
4882	se	2801207	1651813.52737492	221065.71803308	0.13383212715566026	69812.50256698	0.04226415476686814	151253.2154661	0.09156797238879212
4883	se	2806008	1786795.84086877	374706.53931494	0.20970864759386917	95263.79059613	0.053315431129395935	279442.74871881	0.1563932164644732
