	Cod	Gini_RD	Gini_RP	RendaMedia	RendaMedia2010
2777	2600906	0.5086823542965424	0.510857081897688	79.0426861752569	157.4454190504331
2778	2601805	0.45326402132378274	0.5106145697063003	58.6156502087314	116.75673052867785
2779	2612455	0.6687956099676233	0.722855623120702	57.4200711805957	114.37525223889195
2780	2616001	0.5522549296405993	0.5711576369411997	101.097452813178	201.37639031914466
2781	2614709	0.4931212676788147	0.5200607164676467	77.4679182609039	154.30863301519204
2782	2605152	0.5168997732381586	0.569037285814876	65.0403813690975	129.55417629851638
2783	2605004	0.5733012550790724	0.5872449313363448	101.052302158127	201.28645456229117
2784	2603504	0.5624144571401447	0.5737254922258177	115.327513564569	229.7213009810652
2785	2613503	0.5266986179822426	0.577082761544803	82.1636910201599	163.66216014871327
2786	2607802	0.5706270026500804	0.5800584811006764	81.0504809351078	161.44475286142068
2787	2612471	0.48383905463444676	0.5282453613054634	79.3208769340696	157.9995482522179
2788	2611533	0.6886619623356448	0.7367487252245584	51.5180381655905	102.61897083878092
2789	2608453	0.5681450210275851	0.5566915166744435	117.597594415978	234.2430834282859
2790	2600302	0.5764125208080971	0.6022964792018243	108.899990914205	216.91829483197134
2791	2601904	0.5539584845421766	0.5548106898673684	115.910126009819	230.8818088664247
2792	2612901	0.5364023217826055	0.5569406460680266	57.4770947192061	114.4888376364371
2793	2612554	0.5696844501606998	0.6272137315159501	45.726638772224	91.08306095895645
2794	2613206	0.5305437211630109	0.5728366603384545	76.7159722225595	152.8108289192135
2795	2608057	0.5935992315767245	0.6245702380881635	104.913557477006	208.9777033186109
2796	2606309	0.5602774849865172	0.6145935286840766	61.920040538302	123.33875785239374
2797	2606101	0.5152265667220061	0.5324392873076293	84.4675030998458	168.25113195434432
2798	2609501	0.5675463837517833	0.5803348679874384	117.555191877581	234.15862165516353
2799	2601052	0.5213750992522315	0.5551983564806892	75.567052860516	150.52229219095742
2800	2608107	0.5264277553983652	0.5548925002719134	85.9627283916558	171.22947674543423
2801	2610806	0.5974925403874737	0.6259321772791218	87.3446421003468	173.98211577485657
2802	2607604	0.7162971068802723	0.6462566778866565	139.575955767877	278.0218627250705
2803	2616100	0.5149242120632948	0.5674601828225251	72.3733456302888	144.1607349423511
2804	2600609	0.5067191910247867	0.5567709412477486	91.1897797363665	181.64125965905347
2805	2602308	0.6037590370178101	0.642962156949366	102.372179367082	203.91552285835428
2806	2615003	0.5228045960076738	0.5238342724755568	141.487942936509	281.83035704062115
2807	2609204	0.4935111573260129	0.5367352150205825	59.6477459295397	118.81256581371008
2808	2610103	0.6354540906008517	0.6717135857182577	100.341563256331	199.87073111406977
2809	2600104	0.634769992742136	0.6570282567331773	140.197290902049	279.25950247776774
2810	2604205	0.5614268907689224	0.573845531642303	104.020824370399	207.19946494044794
2811	2600500	0.5970326377275725	0.6397287011517786	65.2033358948051	129.87876602120508
2812	2607653	0.5360888541913698	0.5625007747898529	77.9226003158707	155.21431588280402
2813	2600054	0.488352207641381	0.48344453690085476	129.22810010999	257.4099307530595
2814	2612000	0.4530857667832424	0.46755584801170424	83.5690882338665	166.46157605866514
2815	2602506	0.556319189179545	0.6025664816572863	58.1334335164409	115.79620131510265
2816	2605459	0.5522782659734429	0.5248476901932717	534.762849397871	1065.196098338162
2817	2607109	0.5802066975261333	0.5754561221598526	111.937244719472	222.96821192452177
2818	2611705	0.6958570030896973	0.7195498122846258	150.73110803901	300.24185180800373
2819	2607703	0.5736876714026126	0.5942253424887741	87.507271363564	174.30605760598718
